(0, -2)
(0, 2)
(1, 1)
(0, 1)
(0, -1)
(1, -1)
(0, 1)
(0, -1)
(3, 1)
(1, -1)
(3, 1)
(0, 0)
(17, 65)
(1, -1)
(2, -2)
(0, -1)
(0, 1)
(0, 0)
(17, 64)
(0, -1)
(2, 1)
(0, -2)
(1, 1)
(0, 1)
(3, 1)
(1, 1)
(0, 0)
(17, 15)
(0, 0)
(17, 16)
(0, -1)
(0, -1)
(0, 1)
(0, 2)
(0, 1)
(0, -1)
(0, -1)
(0, -2)
(0, -1)
(0, 1)
(0, 1)
(0, 1)
(0, 1)
(4, -1)
(0, -1)
(0, 0)
(17, 16)
(1, -2)
(0, 1)
(1, -1)
(0, 1)
(0, 1)
(1, -1)
(2, -1)
(0, -1)
(0, 1)
(1, -1)
(0, 1)
(0, 0)
(17, 15)
(0, 0)
(17, 61)
(1, 3)
(0, 2)
(1, -1)
(3, -2)
(0, 1)
(1, 1)
(0, 0)
(17, 67)
(1, -2)
(0, -2)
(1, 1)
(3, 2)
(2, -1)
(0, 0)
(17, 16)
(0, -1)
(0, -2)
(0, 2)
(0, 2)
(0, -1)
(0, 2)
(0, 1)
(0, -1)
(0, -1)
(2, -1)
(0, -2)
(2, 1)
(0, 1)
(0, 0)
(17, 15)
(0, 0)
(17, 15)
(0, 0)
(17, 15)
(0, 0)
(17, 62)
(0, 2)
(0, 1)
(0, 1)
(0, -1)
(3, -1)
(0, -2)
(1, 1)
(0, 0)
(17, 65)
(0, -2)
(0, -1)
(0, -1)
(0, 1)
(3, 1)
(0, 1)
(1, -1)
(0, 0)
(17, 18)
(1, -5)
(0, 4)
(1, 1)
(0, -3)
(0, -1)
(0, -1)
(0, -2)
(0, 1)
(0, 1)
(0, 1)
(0, 3)
(3, -2)
(0, -1)
(0, -1)
(2, 1)
(0, 1)
(0, 1)
(0, 0)
(17, 18)
(0, -1)
(0, -5)
(0, 4)
(0, 1)
(0, 1)
(0, 2)
(0, -1)
(0, -1)
(0, -4)
(0, 3)
(1, 1)
(0, -2)
(3, 1)
(0, -1)
(1, -2)
(0, 1)
(2, -1)
(0, 0)
(17, 16)
(1, -2)
(0, 2)
(2, -1)
(2, -1)
(0, 1)
(2, 1)
(3, -1)
(6, 1)
(0, 0)
(17, 17)
(0, -1)
(0, -3)
(0, 2)
(0, 1)
(0, 2)
(0, 1)
(0, -2)
(0, -1)
(0, -1)
(0, 1)
(1, 2)
(0, -1)
(4, -1)
(0, 0)
(17, 62)
(0, -1)
(0, 1)
(0, 1)
(0, 1)
(4, -1)
(0, 0)
(17, 66)
(0, 1)
(0, -1)
(0, -1)
(0, -1)
(4, 1)
(0, 0)
(17, 17)
(0, -2)
(0, -3)
(0, 2)
(0, 2)
(0, -1)
(0, 1)
(0, 1)
(0, -1)
(0, -1)
(2, -1)
(0, -1)
(3, 1)
(0, 1)
(0, 0)
(17, 15)
(0, 0)
(17, 15)
(0, 0)
(17, 15)
(0, 0)
(17, 63)
(0, 2)
(0, 1)
(1, -1)
(1, -1)
(2, -1)
(1, 1)
(1, 1)
(0, 1)
(0, 0)
(17, 65)
(0, -1)
(0, -1)
(1, 1)
(0, 0)
(17, 15)
(0, 0)
(17, 15)
(0, 0)
(17, 15)
(0, 0)
(17, 15)
(0, 0)
(17, 62)
(0, 1)
(0, 1)
(0, 1)
(2, 1)
(1, -1)
(0, -1)
(1, 1)
(0, 0)
(17, 65)
(0, -1)
(0, -1)
(0, -1)
(4, 1)
(0, 1)
(0, 0)
(17, 15)
(0, 0)
(17, 15)
(0, 0)
(17, 15)
(0, 0)
(17, 15)
(0, 0)
(17, 63)
(0, -1)
(0, 1)
(0, 1)
(0, 1)
(3, 1)
(0, -1)
(1, -1)
(0, 0)
(17, 65)
(0, 1)
(0, -1)
(1, -1)
(4, 1)
(1, 1)
(0, 0)
(17, 15)
(0, 0)
(17, 15)
(0, 0)
(17, 15)
(0, 0)
(17, 15)
(0, 0)
(17, 60)
(0, 1)
(0, 3)
(0, 2)
(0, -1)
(0, 1)
(1, -1)
(1, -3)
(0, 1)
(0, 1)
(7, -1)
(0, 0)
(17, 64)
(0, 0)
(17, 15)
(0, 0)
(17, 15)
(0, 0)
(17, 15)
(0, 0)
(17, 15)
(0, 0)
(17, 62)
(0, 1)
(0, 2)
(0, 1)
(0, -1)
(0, -1)
(0, -1)
(0, 1)
(1, -1)
(3, 1)
(0, 0)
(17, 65)
(0, -1)
(0, -1)
(1, 1)
(1, 1)
(6, -1)
(0, -1)
(0, 0)
(17, 15)
(0, 0)
(17, 15)
(0, 0)
(17, 15)
(0, 0)
(17, 15)
(0, 0)
(17, 60)
(0, -1)
(0, 4)
(0, 2)
(0, 1)
(4, -3)
(0, 1)
(0, -1)
(7, 1)
(0, 0)
(17, 64)
(0, 0)
(17, 15)
(0, 0)
(17, 15)
(0, 0)
(17, 15)
(0, 0)
(17, 15)
(0, 0)
(17, 61)
(0, -1)
(0, 3)
(0, 2)
(0, 1)
(0, 2)
(1, -1)
(0, 1)
(0, -3)
(0, 1)
(0, -1)
(0, -1)
(5, 1)
(0, 0)
(17, 64)
(0, 0)
(17, 15)
(0, 0)
(17, 15)
(0, 0)
(17, 15)
(0, 0)
(17, 15)
(0, 0)
(17, 62)
(0, 3)
(0, 2)
(0, 2)
(0, -1)
(1, -1)
(1, -1)
(0, -1)
(1, 1)
(0, 0)
(17, 64)
(0, 0)
(17, 15)
(0, 0)
(17, 15)
(0, 0)
(17, 15)
(0, 0)
(17, 15)
(0, 0)
(17, 60)
(0, -1)
(0, 3)
(0, 2)
(2, -1)
(1, 1)
(0, -2)
(1, -1)
(1, 1)
(0, 1)
(0, -1)
(0, 0)
(17, 65)
(0, -1)
(0, -1)
(0, -1)
(0, 1)
(1, 1)
(2, 1)
(3, -1)
(0, -1)
(1, 1)
(0, 0)
(17, 15)
(0, 0)
(17, 15)
(0, 0)
(17, 15)
(0, 0)
(17, 15)
(0, 0)
(17, 64)
(0, 0)
(17, 64)
(0, 0)
(17, 15)
(0, 0)
(17, 15)
(0, 0)
(17, 15)
(0, 0)
(17, 15)
(0, 0)
(17, 62)
(0, -1)
(0, 2)
(0, 1)
(1, 1)
(2, 1)
(0, -2)
(1, -1)
(0, -1)
(0, 0)
(17, 66)
(0, 1)
(0, -1)
(0, -1)
(1, -1)
(2, -1)
(0, 1)
(1, 1)
(0, 1)
(0, 0)
(17, 15)
(0, 0)
(17, 15)
(0, 0)
(17, 15)
(0, 0)
(17, 15)
(0, 0)
(17, 62)
(0, 1)
(0, 2)
(0, 1)
(5, -2)
(0, 0)
(17, 65)
(1, -1)
(0, -1)
(5, 1)
(0, 0)
(17, 15)
(0, 0)
(17, 15)
(0, 0)
(17, 15)
(0, 0)
(17, 15)
(0, 0)
(17, 63)
(1, 1)
(0, 1)
(1, -2)
(1, 1)
(0, -1)
(0, -1)
(2, 1)
(1, -1)
(3, -1)
(0, 0)
(17, 64)
(4, 1)
(0, 0)
(17, 15)
(0, 0)
(17, 15)
(0, 0)
(17, 15)
(0, 0)
(17, 15)
(0, 0)
(17, 60)
(0, -1)
(0, 4)
(0, 2)
(0, 1)
(0, 1)
(3, -4)
(0, 1)
(0, -1)
(0, -1)
(5, 1)
(0, 1)
(0, 0)
(17, 64)
(0, 0)
(17, 15)
(0, 0)
(17, 15)
(0, 0)
(17, 15)
(0, 0)
(17, 15)
(0, 0)
(17, 61)
(0, 3)
(0, 3)
(0, 1)
(0, -2)
(0, 1)
(2, -1)
(0, -2)
(1, 1)
(2, -1)
(3, -1)
(5, 1)
(0, 0)
(17, 65)
(1, -1)
(2, -2)
(1, 1)
(6, 1)
(0, 0)
(17, 15)
(0, 0)
(17, 15)
(0, 0)
(17, 15)
(0, 0)
(17, 15)
(0, 0)
(17, 60)
(1, 3)
(0, 2)
(5, -3)
(0, 1)
(4, 1)
(0, 0)
(17, 64)
(0, 0)
(17, 15)
(0, 0)
(17, 15)
(0, 0)
(17, 15)
(0, 0)
(17, 15)
(0, 0)
(17, 62)
(0, -2)
(0, 2)
(0, 1)
(0, 1)
(1, 1)
(1, 1)
(0, -2)
(1, -1)
(1, -1)
(10, 1)
(0, 0)
(17, 64)
(0, 0)
(17, 15)
(0, 0)
(17, 15)
(0, 0)
(17, 15)
(0, 0)
(17, 15)
(0, 0)
(17, 61)
(0, 2)
(0, 2)
(0, 2)
(0, -1)
(0, 2)
(1, -1)
(0, -1)
(0, -2)
(1, 1)
(0, -1)
(1, 1)
(0, -1)
(0, 0)
(17, 64)
(0, 0)
(17, 15)
(0, 0)
(17, 15)
(0, 0)
(17, 15)
(0, 0)
(17, 15)
(0, 0)
(17, 61)
(0, -2)
(0, 2)
(0, 1)
(0, 1)
(0, 1)
(1, -1)
(0, 1)
(0, -1)
(1, -1)
(2, -1)
(1, 1)
(0, 0)
(17, 65)
(1, -1)
(2, -2)
(1, 1)
(1, 1)
(4, 1)
(1, -1)
(0, 0)
(17, 15)
(0, 0)
(17, 15)
(0, 0)
(17, 15)
(0, 0)
(17, 15)
(0, 0)
(17, 63)
(0, 1)
(0, 1)
(1, -1)
(0, -1)
(3, -1)
(1, 1)
(0, 0)
(17, 64)
(0, -1)
(2, 1)
(0, 1)
(0, 0)
(17, 15)
(0, 0)
(17, 15)
(0, 0)
(17, 15)
(0, 0)
(17, 15)
(0, 0)
(17, 62)
(1, 2)
(0, 1)
(1, -1)
(0, 1)
(1, 1)
(0, -1)
(7, -1)
(0, -1)
(5, 1)
(0, 0)
(17, 65)
(1, -1)
(0, -1)
(1, 1)
(0, -1)
(2, 1)
(0, 0)
(17, 15)
(0, 0)
(17, 15)
(0, 0)
(17, 15)
(0, 0)
(17, 15)
(0, 0)
(17, 62)
(1, 2)
(0, 1)
(1, 1)
(1, -1)
(1, -2)
(0, 0)
(17, 65)
(1, -1)
(0, -1)
(1, -1)
(3, 1)
(0, 0)
(17, 15)
(0, 0)
(17, 15)
(0, 0)
(17, 15)
(0, 0)
(17, 15)
(0, 0)
(17, 62)
(0, 3)
(0, 1)
(0, 1)
(0, -2)
(0, -1)
(1, 1)
(0, -1)
(0, -1)
(1, 1)
(0, 0)
(17, 64)
(0, 0)
(17, 15)
(0, 0)
(17, 15)
(0, 0)
(17, 15)
(0, 0)
(17, 15)
(0, 0)
(17, 61)
(0, -3)
(0, 3)
(0, 2)
(0, 2)
(3, 1)
(0, -3)
(0, 1)
(0, -2)
(7, 1)
(0, 0)
(17, 64)
(0, 0)
(17, 15)
(0, 0)
(17, 15)
(0, 0)
(17, 15)
(0, 0)
(17, 15)
(0, 0)
(17, 60)
(0, 1)
(0, 4)
(0, 2)
(4, -1)
(0, -3)
(0, 1)
(0, 1)
(2, 1)
(0, 1)
(0, 0)
(17, 65)
(0, 1)
(0, -1)
(1, -1)
(1, -1)
(2, 1)
(4, -1)
(0, 0)
(17, 15)
(0, 0)
(17, 15)
(0, 0)
(17, 15)
(0, 0)
(17, 15)
(0, 0)
(17, 61)
(1, 3)
(0, 2)
(5, -3)
(0, 1)
(15, 0)
(0, -1)
(0, 0)
(17, 64)
(0, 0)
(17, 15)
(0, 0)
(17, 15)
(0, 0)
(17, 15)
(0, 0)
(17, 15)
(0, 0)
(17, 63)
(0, -2)
(0, 1)
(0, 1)
(0, 1)
(0, -2)
(0, -1)
(0, 1)
(0, 1)
(0, -1)
(1, -1)
(0, 1)
(5, -1)
(0, 0)
(17, 64)
(0, 0)
(17, 15)
(0, 0)
(17, 15)
(0, 0)
(17, 15)
(0, 0)
(17, 15)
(0, 0)
(17, 59)
(1, 4)
(0, 3)
(5, -3)
(0, 0)
(17, 64)
(0, 0)
(17, 18)
(0, -4)
(0, 1)
(0, 2)
(0, -1)
(0, 1)
(2, -3)
(0, -1)
(0, 1)
(1, 2)
(6, -1)
(0, 0)
(17, 22)
(0, 2)
(0, 7)
(0, 7)
(0, 2)
(2, 1)
(0, 1)
(1, 1)
(9, -1)
(0, 0)
(17, 22)
(0, -1)
(0, 6)
(0, 7)
(0, -2)
(1, 1)
(2, -2)
(1, 1)
(1, 2)
(4, -1)
(0, 1)
(0, -2)
(1, 1)
(0, 0)
(17, 22)
(0, 2)
(0, 6)
(0, 6)
(0, 2)
(0, 2)
(0, -1)
(0, 2)
(0, 1)
(0, -2)
(2, 1)
(0, -1)
(5, -1)
(0, -2)
(0, 0)
(17, 63)
(0, -3)
(0, 1)
(1, 2)
(0, 1)
(2, 1)
(0, -1)
(4, 1)
(1, -1)
(0, 0)
(17, 66)
(0, 1)
(0, -2)
(1, -1)
(0, 1)
(0, -1)
(6, 1)
(0, -1)
(0, 0)
(17, 21)
(0, -1)
(0, 3)
(0, 4)
(0, -1)
(0, -1)
(0, 1)
(1, 1)
(0, -4)
(0, -1)
(0, 1)
(6, 1)
(0, 1)
(0, -3)
(1, 1)
(0, 0)
(17, 20)
(0, 1)
(0, 1)
(0, 3)
(0, 1)
(0, 1)
(3, -4)
(0, -1)
(9, -3)
(0, 0)
(17, 20)
(1, 1)
(0, 3)
(0, -1)
(0, -1)
(1, -1)
(1, -4)
(0, -1)
(9, -3)
(0, 0)
(17, 17)
(0, 1)
(0, -1)
(0, 3)
(0, 2)
(0, 1)
(3, -3)
(0, 1)
(5, -1)
(2, -1)
(0, -1)
(0, 0)
(17, 65)
(0, 1)
(0, -1)
(1, -1)
(1, -1)
(0, 0)
(17, 65)
(0, 1)
(0, -1)
(1, -1)
(0, 0)
(17, 17)
(1, -3)
(0, 2)
(5, -2)
(0, 1)
(9, -1)
(0, 0)
(17, 16)
(0, 1)
(0, -1)
(0, 1)
(0, -1)
(0, 1)
(1, -1)
(0, 1)
(0, -1)
(0, 1)
(0, -1)
(0, 1)
(6, 1)
(0, 0)
(17, 16)
(0, -1)
(4, 1)
(0, 0)
(17, 29)
(0, -22)
(0, 6)
(0, -10)
(0, -7)
(0, 9)
(0, 2)
(0, 2)
(0, 12)
(0, -3)
(0, -1)
(0, 3)
(0, -4)
(0, 1)
(0, -3)
(0, 1)
(0, -1)
(0, -1)
(0, -1)
(0, 1)
(0, -3)
(1, 2)
(2, 1)
(1, 1)
(0, -1)
(14, 1)
(0, 0)
(17, 64)
(0, 0)
(17, 64)
(0, 0)
(17, 26)
(0, 0)
(17, 26)
(0, 0)
(17, 26)
(0, 0)
(17, 26)
(1, 1)
(1, 1)
(3, 1)
(0, 0)
(17, 64)
(0, 0)
(17, 64)
(0, 0)
(17, 22)
(0, 5)
(4, -1)
(0, 0)
(17, 19)
(0, 0)
(17, 19)
(0, 0)
(17, 23)
(0, -9)
(0, -2)
(0, -1)
(0, 3)
(0, 9)
(0, -5)
(0, -2)
(0, 2)
(0, -2)
(1, 2)
(0, -1)
(0, 1)
(0, 2)
(0, -1)
(0, -1)
(0, 1)
(0, -1)
(1, 1)
(3, 1)
(0, 0)
(17, 64)
(0, 0)
(17, 64)
(0, 0)
(17, 37)
(0, 18)
(0, -9)
(0, -3)
(0, -6)
(0, -5)
(1, 1)
(0, -3)
(0, -10)
(0, -3)
(0, -4)
(0, -2)
(1, 2)
(0, -1)
(2, 3)
(0, -1)
(0, 4)
(0, 1)
(0, 1)
(0, 1)
(7, -1)
(1, -1)
(1, 1)
(0, 1)
(0, 0)
(17, 29)
(0, -8)
(0, -11)
(1, 4)
(0, 1)
(0, -1)
(0, -1)
(0, 1)
(2, 1)
(0, 2)
(0, 2)
(0, -2)
(1, 1)
(0, -2)
(0, -1)
(1, -1)
(2, -1)
(3, 1)
(1, -1)
(0, -1)
(1, 1)
(0, 1)
(7, 1)
(0, 0)
(17, 36)
(0, -2)
(0, -15)
(0, -3)
(0, -3)
(0, -1)
(0, 4)
(0, -2)
(0, 4)
(0, 3)
(0, -2)
(0, 1)
(0, 3)
(2, -2)
(0, -2)
(0, -2)
(6, -1)
(0, 1)
(0, 1)
(0, 1)
(1, -1)
(0, 0)
(17, 27)
(0, -1)
(0, -13)
(0, 3)
(0, 2)
(0, 5)
(0, 1)
(0, -4)
(0, -1)
(0, 2)
(0, -1)
(1, 2)
(1, -1)
(12, 1)
(1, -1)
(0, 0)
(17, 64)
(0, 0)
(17, 64)
(0, 0)
(17, 23)
(0, 5)
(0, -4)
(0, -1)
(0, -4)
(1, -3)
(0, 1)
(0, -1)
(0, 2)
(0, 1)
(0, 1)
(0, -1)
(0, 2)
(0, -1)
(1, 1)
(0, -1)
(1, 1)
(0, -1)
(1, -1)
(4, 1)
(1, -1)
(12, -1)
(0, 0)
(17, 30)
(0, -2)
(0, -15)
(0, 2)
(0, 1)
(1, 2)
(0, 1)
(1, 3)
(1, -1)
(0, -2)
(0, -2)
(0, -1)
(0, -1)
(0, 1)
(0, 1)
(0, 1)
(0, 1)
(0, -1)
(2, -1)
(2, 1)
(4, 1)
(0, -1)
(2, 1)
(3, -1)
(0, 0)
(17, 30)
(0, -1)
(0, -15)
(0, 2)
(0, 1)
(0, 1)
(1, -2)
(0, -1)
(0, 3)
(0, -1)
(1, 2)
(0, -1)
(1, -1)
(1, 2)
(1, 1)
(0, -1)
(2, -1)
(0, -1)
(1, 1)
(0, -1)
(1, 1)
(0, 0)
(17, 34)
(0, 4)
(0, -16)
(0, -1)
(1, -6)
(0, -2)
(0, 5)
(0, -1)
(0, 3)
(1, -2)
(0, -3)
(1, -2)
(2, 1)
(0, 1)
(0, 2)
(0, -1)
(4, 1)
(3, 1)
(11, -1)
(1, -1)
(0, 0)
(17, 64)
(0, 0)
(17, 64)
(0, 0)
(17, 29)
(0, -4)
(0, -10)
(0, -4)
(1, 2)
(0, 5)
(0, -1)
(0, 3)
(0, 3)
(0, 1)
(0, 1)
(1, -4)
(0, -4)
(0, 1)
(0, 2)
(0, 1)
(1, -1)
(0, -1)
(3, -1)
(0, 1)
(1, -1)
(2, -1)
(0, 0)
(17, 30)
(0, -1)
(0, -10)
(0, -5)
(0, -4)
(0, -1)
(0, 3)
(0, 1)
(0, 5)
(0, 4)
(0, 1)
(0, 1)
(2, -4)
(1, 3)
(0, -2)
(0, -1)
(0, -2)
(0, -1)
(7, -1)
(1, -1)
(11, 1)
(0, 0)
(17, 23)
(0, -4)
(0, -6)
(0, 2)
(0, 5)
(0, -2)
(0, 1)
(0, 1)
(0, -2)
(0, 1)
(0, -1)
(2, -1)
(1, -1)
(2, -1)
(0, 0)
(17, 27)
(0, 1)
(0, -12)
(0, 3)
(0, -1)
(0, 1)
(0, 1)
(0, -1)
(0, 1)
(0, 3)
(0, -4)
(0, -1)
(0, 1)
(0, -1)
(0, 1)
(0, -1)
(0, -1)
(1, -1)
(1, 1)
(0, 1)
(3, 1)
(9, -1)
(0, 0)
(17, 64)
(0, 0)
(17, 64)
(0, 0)
(17, 28)
(0, -2)
(0, -13)
(0, 3)
(0, 2)
(0, -2)
(0, 2)
(2, 1)
(0, -2)
(1, 2)
(0, -1)
(0, 1)
(5, 1)
(3, -1)
(2, -1)
(0, 0)
(17, 23)
(0, 5)
(0, -6)
(0, 1)
(0, -5)
(1, -1)
(1, 1)
(0, 3)
(0, -2)
(0, 1)
(1, 1)
(0, -1)
(1, 1)
(0, -1)
(1, -1)
(0, 0)
(17, 19)
(0, 0)
(17, 19)
(0, 0)
(17, 64)
(0, 0)
(17, 64)
(0, 0)
(17, 19)
(0, 0)
(17, 19)
(0, 0)
(17, 19)
(0, 0)
(17, 19)
(0, 0)
(17, 64)
(0, 0)
(17, 64)
(0, 0)
(17, 19)
(0, 0)
(17, 19)
(0, 0)
(17, 28)
(0, -6)
(0, -7)
(0, -3)
(0, 3)
(0, -7)
(0, -2)
(0, 3)
(0, 1)
(0, -1)
(0, 1)
(1, 1)
(0, 1)
(0, 4)
(0, -1)
(0, -2)
(8, -1)
(0, 0)
(17, 21)
(0, 6)
(0, -2)
(0, -1)
(0, -3)
(0, 6)
(0, 3)
(0, -2)
(0, -1)
(3, -1)
(0, -2)
(0, 2)
(0, 1)
(0, -1)
(0, -1)
(9, 1)
(0, 0)
(17, 64)
(0, 0)
(17, 64)
(0, 0)
(17, 17)
(0, 2)
(3, -1)
(0, 0)
(17, 15)
(0, 0)
(17, 20)
(0, -7)
(0, 3)
(0, -2)
(0, -2)
(1, 1)
(0, -2)
(0, 3)
(1, -1)
(1, -3)
(0, 1)
(0, 1)
(0, -1)
(0, 1)
(0, 2)
(0, -1)
(0, 1)
(1, 1)
(1, 1)
(0, 1)
(7, -1)
(1, -1)
(0, 0)
(17, 23)
(1, 4)
(0, -3)
(1, -9)
(1, -3)
(1, 3)
(3, -1)
(0, 3)
(0, -1)
(0, 2)
(0, -1)
(0, -1)
(5, -1)
(0, -1)
(2, 1)
(13, 1)
(0, 0)
(17, 64)
(0, 0)
(17, 64)
(0, 0)
(17, 23)
(0, 9)
(0, 4)
(0, -3)
(0, 3)
(0, -1)
(0, -1)
(0, -1)
(0, -3)
(1, -1)
(3, 2)
(0, 1)
(0, 1)
(2, -1)
(3, -1)
(2, 1)
(12, 1)
(0, 0)
(17, 15)
(0, 0)
(17, 15)
(0, 0)
(17, 15)
(0, 0)
(17, 64)
(0, 0)
(17, 64)
(0, 0)
(17, 15)
(0, 0)
(17, 15)
(0, 0)
(17, 27)
(0, 5)
(0, 10)
(0, -2)
(0, 2)
(0, 7)
(0, -2)
(0, 3)
(0, -2)
(1, -1)
(2, -2)
(0, -4)
(1, -1)
(0, -1)
(2, -2)
(0, -1)
(3, 1)
(1, -1)
(0, 0)
(17, 19)
(0, 7)
(0, 3)
(0, -1)
(0, 4)
(0, 4)
(1, 2)
(0, -1)
(4, 1)
(0, -1)
(0, -1)
(1, 1)
(7, 1)
(1, -1)
(2, 1)
(0, 0)
(17, 64)
(0, 0)
(17, 64)
(0, 0)
(17, 27)
(0, 6)
(0, 12)
(0, 1)
(0, 4)
(0, -7)
(0, -4)
(0, -8)
(0, -2)
(0, 1)
(0, -3)
(0, -1)
(0, -5)
(0, -1)
(0, -3)
(0, -1)
(0, -1)
(0, 1)
(1, 1)
(0, -3)
(3, -1)
(0, 2)
(5, 1)
(1, 1)
(3, 1)
(0, 0)
(17, 43)
(0, 2)
(0, 17)
(0, -12)
(0, -1)
(0, 15)
(0, 6)
(0, 7)
(0, -1)
(1, -1)
(0, 3)
(0, 2)
(0, 2)
(0, -3)
(0, -2)
(0, -1)
(0, -4)
(0, 2)
(0, 2)
(0, -1)
(0, 1)
(0, -1)
(0, -1)
(0, -2)
(0, 1)
(0, -1)
(3, 1)
(1, 1)
(2, -1)
(12, -1)
(0, 0)
(17, 26)
(0, 3)
(0, -3)
(0, 4)
(0, 4)
(0, 11)
(0, 1)
(0, 8)
(0, -1)
(0, -8)
(0, 2)
(0, -1)
(0, -5)
(0, 1)
(0, 3)
(1, 3)
(2, -2)
(0, -2)
(0, 1)
(0, 1)
(0, -2)
(1, -1)
(1, 1)
(4, -1)
(2, -1)
(3, -1)
(0, 0)
(17, 45)
(0, 14)
(0, 20)
(0, -9)
(0, 7)
(0, -3)
(0, -3)
(0, -1)
(0, -8)
(0, 2)
(0, -2)
(0, -4)
(0, 2)
(0, -2)
(0, 4)
(0, -1)
(0, 2)
(0, -1)
(0, 2)
(0, 1)
(0, -4)
(1, -1)
(1, -1)
(0, -1)
(2, 1)
(5, -1)
(0, -1)
(5, -1)
(0, 1)
(0, -1)
(0, 0)
(17, 64)
(0, 0)
(17, 64)
(0, 0)
(17, 40)
(0, -5)
(0, 13)
(0, -10)
(0, -4)
(0, 8)
(0, 9)
(0, 2)
(0, 1)
(0, 4)
(0, -2)
(1, -4)
(0, 4)
(0, 2)
(1, 2)
(0, -4)
(0, -1)
(0, -1)
(0, -5)
(1, 1)
(1, -2)
(0, 1)
(5, 1)
(2, 1)
(0, -1)
(10, -1)
(0, 0)
(17, 43)
(1, 18)
(0, -12)
(1, -7)
(0, -6)
(0, -5)
(0, 1)
(0, -5)
(0, -4)
(0, 3)
(0, -2)
(0, -1)
(0, 1)
(0, -2)
(0, 1)
(0, 4)
(0, 1)
(0, 1)
(0, -2)
(0, 1)
(0, -1)
(0, 1)
(0, 1)
(0, 1)
(0, -1)
(0, 1)
(2, 1)
(0, 1)
(0, -1)
(2, -1)
(4, 1)
(7, 1)
(0, 0)
(17, 41)
(0, 6)
(0, 15)
(0, -6)
(0, 7)
(0, 3)
(0, -9)
(0, -2)
(0, 1)
(0, 4)
(1, 3)
(0, 2)
(0, -3)
(1, 3)
(0, -1)
(1, 2)
(1, -2)
(1, -2)
(0, -1)
(0, -1)
(1, 1)
(0, 1)
(2, -1)
(0, 0)
(17, 38)
(0, -16)
(0, 12)
(0, -8)
(0, -7)
(0, -13)
(0, 3)
(0, -10)
(0, 9)
(1, -1)
(1, -2)
(0, 2)
(0, 1)
(0, 2)
(1, 2)
(0, -1)
(0, 1)
(0, -1)
(0, 1)
(1, 1)
(1, 2)
(2, -1)
(1, -1)
(1, -1)
(0, 1)
(0, -1)
(4, -1)
(2, -1)
(2, 1)
(0, 0)
(17, 64)
(0, 0)
(17, 64)
(0, 0)
(17, 32)
(0, 4)
(0, 11)
(0, -7)
(0, 3)
(0, -3)
(0, -1)
(0, -2)
(1, -1)
(0, -1)
(2, -1)
(0, 2)
(5, -2)
(4, -1)
(0, 0)
(17, 27)
(0, -5)
(0, 8)
(0, -1)
(0, -5)
(0, -1)
(0, 1)
(0, -2)
(0, -3)
(0, 4)
(1, -1)
(1, 1)
(0, -4)
(1, -2)
(1, 2)
(1, -2)
(2, -1)
(1, 1)
(1, 1)
(1, 1)
(0, 0)
(17, 16)
(0, 1)
(2, 1)
(0, 1)
(3, 1)
(0, 0)
(17, 30)
(0, -1)
(0, 9)
(0, -7)
(1, 2)
(0, -4)
(0, 2)
(0, 2)
(0, -1)
(0, -1)
(0, 1)
(0, 2)
(0, -2)
(0, -2)
(0, 1)
(0, -1)
(2, -1)
(3, -1)
(0, -1)
(0, 1)
(4, -1)
(0, 1)
(0, 0)
(17, 64)
(0, 0)
(17, 64)
(0, 0)
(17, 25)
(0, 1)
(0, 5)
(0, -3)
(0, 2)
(0, 4)
(0, 7)
(0, 2)
(0, 1)
(0, 1)
(0, -2)
(0, -2)
(1, 3)
(0, -2)
(1, -2)
(0, -1)
(0, -1)
(0, -1)
(1, 1)
(1, -1)
(1, 1)
(2, -1)
(6, -1)
(6, -1)
(0, 0)
(17, 22)
(0, 2)
(0, 4)
(0, 1)
(0, 5)
(0, -4)
(0, -5)
(0, -5)
(0, -2)
(0, -1)
(0, -1)
(1, 1)
(3, -1)
(3, -2)
(0, -1)
(0, -1)
(4, 1)
(0, 0)
(17, 20)
(0, 9)
(0, -6)
(1, -8)
(0, 6)
(0, 1)
(0, -5)
(1, 3)
(0, -1)
(0, 3)
(0, 1)
(0, -1)
(3, 1)
(0, 1)
(0, -1)
(4, -1)
(0, 1)
(5, -1)
(0, 0)
(17, 37)
(0, -4)
(0, 4)
(0, -1)
(0, -5)
(0, -25)
(0, -2)
(0, 5)
(0, 1)
(0, -5)
(1, -1)
(0, 5)
(1, 1)
(0, 1)
(0, -5)
(0, -3)
(0, 2)
(0, 1)
(0, -2)
(0, -1)
(2, 1)
(0, -1)
(0, 1)
(2, 1)
(1, 1)
(8, -1)
(1, -1)
(1, -1)
(8, 1)
(0, 0)
(17, 64)
(0, 0)
(17, 64)
(0, 0)
(17, 27)
(0, -13)
(0, -1)
(0, 3)
(0, -12)
(0, 10)
(0, -2)
(0, 7)
(0, 7)
(0, -6)
(0, 3)
(0, -1)
(0, -3)
(0, -2)
(0, -1)
(0, 2)
(3, 2)
(0, -3)
(2, -1)
(1, 1)
(0, 1)
(0, -2)
(0, 1)
(0, -1)
(0, -1)
(3, 1)
(6, 1)
(0, 0)
(17, 30)
(0, -7)
(0, 12)
(0, -1)
(0, 3)
(0, 5)
(0, 6)
(0, 4)
(0, 8)
(0, 3)
(0, -3)
